"UC Santa Barbara",104.64855825855,109.91343745332,0.36251088633818,14–15,14,29,53.3,50.6,39.7,31,19.1,14.3,25.2,26.6,68.5,53.4,51.8,35.4,32.1,7.9,7.1,50,45.9,30.5,33.7,68.2,,,,2024,,,,-10.520275178983,74.4,68.2
"Texas St.",98.878164816853,102.09783653985,0.40890457137458,15–18,15,33,47.1,49.7,37.8,38.3,19.9,18.6,31.2,29.4,68,47.1,50.6,31.4,32.1,9.1,9.4,44.9,48.2,24.3,35.4,67.3,,,,2024,,,,-10.343672537552,69.4,72.5
"Jackson St.",99.834211888873,111.07741845159,0.22666491395158,15–17,15,32,47,52.6,34.7,34.5,19,19,34.9,32,70,46.2,52.4,32.5,35.2,9.9,9.6,48.1,54.9,33.8,39.6,69.7,,,,2024,,,,-11.628296953348,70.4,71.7
Mississippi,113.99670335597,102.59942823808,0.77054258319696,20–12,20,32,51.2,50.2,35.1,32.3,15.7,18.1,30.1,36.2,68.6,49.2,50,36.6,33.8,15.1,8,57.6,55.4,35.1,37,67.7,,,,2024,,,,-0.39262188913795,72.8,71.1
Wyoming,107.39308937762,106.62293683265,0.52068008648074,13–17,13,30,50.9,52.8,38,27.8,18.5,15.9,28.6,29.1,67.7,49,53.7,36.1,34.4,6.7,11.4,46.4,49.5,37,40,68.1,,,,2024,,,,-7.3415085047244,74.9,73.8
Minnesota,113.3283266053,102.63600519827,0.75761611596894,18–14,18,32,54.3,50.1,35.6,29.9,17.6,15.9,30.8,29.1,67.7,54.7,48.3,35.8,36.3,11,9,64.9,56.5,39.5,29.7,67.6,,,,2024,,,,-2.5107638280552,69.3,72.3
Illinois,124.40066717004,100.4081826664,0.92158170228835,26–8,26,34,53.8,48,37.8,27.1,15.1,12.3,36.2,26.1,70.5,54.7,46.6,34.9,34.3,8.2,8.3,44.4,42.6,38.3,27.9,70.8,,,,2024,,,,6.0043054694358,74.5,71.7
UTEP,97.662095756616,98.183059157179,0.48470928447808,15–16,15,31,48.1,51.5,42.8,46.3,21.2,25.9,29,31,70.3,48.8,53.2,31,32.1,7.6,10.1,49,46.8,31.3,33.9,70.5,,,,2024,,,,-10.580946967025,68.6,70.7
"Loyola Chicago",104.54585543818,96.177016232149,0.72302303967248,22–9,22,31,51.8,46.2,33.6,36.2,18.6,17.8,27.1,25.1,69.2,51.1,43.4,35.2,34.2,14.1,12.3,64.1,49.1,40.5,36.1,69.6,,,,2024,,,,-1.4889209545963,68.3,73.5
Texas,118.55604232267,98.272438546805,0.89640330385879,20–12,20,32,53.7,49,30.4,35,16.6,18.6,30.5,30,68.2,53.4,47.4,36.1,34.8,11.7,9,56.5,47.1,34.9,32.4,68.2,,,,2024,,,,1.2208248722811,75.7,71.9
"Maryland Eastern Shore",89.079704503234,109.54375493129,0.084856900957671,5–20,5,25,43,50.9,32.7,37.8,20,18.9,28.8,33.7,67.6,43.3,51.7,28.3,33,7.4,8.7,47,48.6,34.8,36.2,68.1,,,,2024,,,,-16.442432375749,71.3,69.1
"Western Illinois",97.343954360305,104.81084904726,0.29944825672886,17–12,17,29,46.5,46.5,35.6,25.1,20.1,14.2,37.2,28.9,66,46,46.8,31.7,30.4,12.8,8.4,51.5,41.1,31,30.7,65.5,,,,2024,,,,-7.9621770776426,62.3,72.4
"Fairleigh Dickinson",96.395221892934,113.53710361849,0.13213178221186,13–17,13,30,47.1,52.9,34.9,32,17.2,19,27.8,31.2,72.9,46.7,52.4,31.8,35.7,6.8,9.2,56.9,53.8,39.3,40.5,73.2,,,,2024,,,,-13.828551446574,69.6,69
Cornell,111.99505669071,105.71714076863,0.66002562887977,20–7,20,27,56.5,51.3,28.8,32.6,17.2,18.5,27.2,31,71.4,61.7,52.4,33.9,33.2,7.1,9.5,58.8,52.4,48.6,42.1,72.5,,,,2024,,,,-1.4915172095771,73.2,64.7
"Fort Wayne",103.17176650738,104.417322731,0.46555363747751,19–12,19,31,53.8,51.5,31,32.6,14.5,22,22.8,30,71.8,53.4,52.8,36.3,32.8,8.4,8.9,47,51.4,42.8,36.5,71.6,,,,2024,,,,-7.8695548315634,70.1,71.5
"West Virginia",107.92744132673,103.9936690583,0.60515350825057,9–23,9,32,49.6,52.1,37.1,28.1,18.3,15,26.6,30.4,68.7,47.8,51.9,34.9,34.9,10.2,11.1,54.4,56.4,37.4,43,69.3,,,,2024,,,,-9.4627886447463,70.5,73.6
"Cleveland St.",106.64025998311,109.93198153084,0.41347744049239,19–14,19,33,49.9,51.5,31.4,38.4,15,19.5,34.2,35.2,68.4,49.7,55.1,33.5,30.5,11.1,7.3,47.2,50.8,31.3,37.9,68.3,,,,2024,,,,-8.6800350724311,67.4,69.9
Queens,103.09617642624,111.07079245953,0.29800566618653,12–19,12,31,49.9,54.1,33.7,29.4,15.7,15.4,27.6,29.5,73.4,50.1,55.8,33,34.2,6.7,12.9,45.5,41.4,40.8,36.7,73.7,,,,2024,,,,-13.465824476865,71.1,72.3
"Southern Illinois",108.96392228328,102.95001629678,0.65766194982692,18–13,18,31,52.5,50.1,35.9,36.5,16.8,16.2,26.1,25.6,65.3,53.4,52.1,34.3,30.4,8,11.7,58.1,44,43.8,30.5,65.2,,,,2024,,,,-6.3069674165828,77,71.2
"San Diego St.",111.87259926325,94.163775001598,0.87886645927683,22–10,22,32,49.8,47.2,37.5,33.3,16,18,32.7,28,67,51.6,48.3,31.3,30.5,11.9,8.9,50.8,48.6,37.8,40.5,67.1,,,,2024,,,,2.5726449120039,72.9,70.1
"Nebraska Omaha",102.737084827,110.71437776493,0.29734426476748,11–18,11,29,49.5,53.4,39.7,32.2,14.5,15.9,24.7,26.4,67.5,50.5,53.3,31.6,35.7,7.2,6.5,39.8,48.8,33,42.5,68.3,,,,2024,,,,-13.275938355725,74.8,74.5
"Texas A&M Commerce",94.480505611168,111.1519442689,0.13368028554477,10–20,10,30,46,52.4,30.8,39.2,16.7,18.3,24.3,33.1,67.9,47.6,52.4,29.4,35,11.4,11.3,52.6,51,46,30.4,67.1,,,,2024,,,,-13.942673627648,69.2,71.8
DePaul,100.55336892743,110.51397873741,0.25233186533989,3–29,3,32,48.1,56.5,33.5,28.4,19.9,14.5,22,32.3,68.4,47,56.1,33.5,38.1,8.6,10.2,54.1,58.2,34.8,41.1,68.7,,,,2024,,,,-14.813686924087,73.3,74.5
"UT Rio Grande Valley",95.059784363351,110.83205326157,0.14611965654752,4–25,4,29,45.1,53.1,41.2,34.4,19,18.9,24.3,33.4,72.8,45.8,54.2,29,33.9,7,11.4,50.7,60,29.2,33.4,72.2,,,,2024,,,,-19.322339117238,71.1,73.2
"Chicago St.",96.866394582345,107.3110672829,0.23548578977642,9–18,9,27,45.7,53,38.9,36.4,20.5,21.5,32.2,35.7,66.6,46.1,55.3,29.9,32.5,8.1,8.5,44.1,50.2,34.2,35.3,66.2,,,,2024,,,,-12.354952608395,69.9,69.1
"South Dakota",102.64527785209,116.06704370108,0.19572640039381,9–20,9,29,51.9,53.1,30.5,27.3,18.3,11.7,27.5,28.6,69.6,49.6,52.3,37.6,36.2,4.1,9.2,44.5,46.9,34.5,38.3,69.8,,,,2024,,,,-16.359535227788,75.1,73
"Montana St.",102.6824103556,106.1509743516,0.4056331178715,15–16,15,31,53.9,52.3,30.7,37,16.8,18.6,20.7,28.6,69.2,53.4,54.1,36.4,32.6,6.3,7.8,47.8,46.9,41.4,35.4,69.5,,,,2024,,,,-11.629299392856,73.4,71.5
"Oklahoma St.",108.22002349,101.51634913805,0.67598592702649,12–20,12,32,51.3,51.3,34,27.6,18.8,16.8,27.5,28.5,68.1,52.2,51.5,33.4,34,7.3,9.6,54,45.7,43.2,32.9,68.1,,,,2024,,,,-7.533288976923,69.7,73.8
Wagner,95.069066730407,105.54557312236,0.2310839649825,14–15,14,29,44.6,48.4,26.8,29.9,15.9,17,29.5,27,62.6,42.8,50.9,31.6,29.9,7.1,9.7,54.9,59.2,38.2,41.2,62.3,,,,2024,,,,-11.670196782785,70.7,67.7
"Bethune Cookman",96.737399335206,109.27575337064,0.19756928428497,15–16,15,31,47.1,49.9,39,48.7,19.9,21.9,29.4,32.9,70.7,46.9,49,31.8,34.3,9.4,7.6,48.1,59.8,30.3,35.7,70.4,,,,2024,,,,-12.368126834952,75.9,71.4
Wofford,106.03252509416,110.73365026418,0.37780116927673,14–15,14,29,53.3,51.5,27.7,34.6,16.9,14.1,29.4,26.2,67,53.4,50,35.5,35.7,7.9,8.8,56.6,49.9,45.3,42.8,66.5,,,,2024,,,,-9.0182826656668,62.4,74.6
"Cal Poly",93.405597048023,111.38956895694,0.11660834529931,3–28,3,31,46,51.5,31.3,41.9,18.6,17.3,24.3,33.6,66.4,44.1,50.8,33,35.6,9.3,8.9,43.7,46.9,34,30.3,66.7,,,,2024,,,,-23.254464681045,70.4,74.7
Towson,102.55662627028,100.7746669021,0.55022332980355,19–14,19,33,47.3,48.3,34.7,31.7,19.2,16.9,39.8,27.2,62.9,46.4,47.4,32.8,33.3,12.3,9.2,46.2,47.1,34.1,36.9,63.1,,,,2024,,,,-7.2630296158687,65.9,69.6
"Delaware St.",94.354274823803,105.01877003386,0.22592792604966,13–18,13,31,46,50.9,39.8,36.2,21,21.8,33.6,31.4,69.6,45.8,49,31.2,35.8,5.7,6.8,47.6,53.2,25.4,39.9,69.7,,,,2024,,,,-13.999739199082,70.7,71.8
"Prairie View A&M",93.481969120849,111.69554940872,0.11434621412604,8–21,8,29,45.6,53.7,36.9,46.6,17.7,22.6,26.5,35.2,72.2,45.6,54.1,30.4,35.2,7.7,9.9,48.5,50,26.4,32.9,71.8,,,,2024,,,,-16.029342490926,71.6,70.3
"Alcorn St.",105.08413015149,116.90857958206,0.22683731869211,13–18,13,31,48.9,55,37.4,36.6,17,17.2,33.4,30.6,68.3,48,54,34.2,37.5,5.9,9.6,45.5,60,26.6,45.8,67.6,,,,2024,,,,-11.388237743691,71.6,73.1
Liberty,108.86459754209,105.88041296496,0.5792360254415,15–14,15,29,54.3,50.8,26.7,30.3,16.2,17,24.5,25.5,65.7,55,51.9,35.7,32.3,6,11.9,56.9,41.2,46.8,32.6,65.4,,,,2024,,,,-8.2357163887537,66.2,72.4
"UNC Wilmington",112.69407926273,107.69303371468,0.62761714228894,18–10,18,28,51.1,51.7,32.9,33.1,12.8,17.1,29.9,30.6,65.4,52.1,50.8,33,35.5,6.1,8.2,41.9,43.1,39.7,36.7,66.1,,,,2024,,,,-4.6686930424506,76.5,70.7
"Le Moyne",98.777512579159,111.35999730681,0.20119708691074,12–17,12,29,50.1,50.6,25.3,27.8,16.6,17.8,23.1,29.9,68.5,49.2,51,34.1,33.4,8.7,8.1,60.7,56.3,47.5,43,68.3,,,,2024,,,,-13.754888963617,76.5,70.6
Presbyterian,101.19521240505,111.71082552091,0.24288722930678,11–18,11,29,51.3,52.6,37.3,43.1,17.1,17.6,26.3,27.8,68.6,52.1,52.7,33.1,34.9,8.9,9.9,47.5,45.5,32.9,35.7,68.4,,,,2024,,,,-14.026982226979,66.6,72.5
Michigan,111.39376992547,104.35201512243,0.67938931170493,8–24,8,32,51.1,52.5,32,30.5,18.6,13.7,30.7,30.4,68.9,49.5,51.7,35.9,36.1,8.5,10.6,48.3,46.2,38,32.6,68.4,,,,2024,,,,-9.1771048990759,70.3,72.9
Bellarmine,99.939391635935,110.90941662082,0.23188041308039,5–23,5,28,49,53.9,21.4,31.9,14.5,14.6,21.8,29.4,66.5,48.3,55.1,33.6,35,4.6,8.2,50.1,51.3,37.3,44.4,66,,,,2024,,,,-17.394486770976,77.6,74.7
"East Carolina",104.95438706633,105.3217084126,0.48995693823339,14–18,14,32,47.6,51.3,34,32.7,16.3,18.7,32.7,31,65.6,48.1,52.5,31.2,33.1,9,9.5,50.3,53.6,36.5,43.3,65.8,,,,2024,,,,-10.814938867303,68.7,75.4
Northwestern,116.48553331647,99.573376366188,0.85863892302579,21–11,21,32,53.2,51.6,29.9,39.4,13.3,18.8,25.7,28.2,64.6,49.7,50.3,39.4,35.9,9.9,10.3,59.6,58.7,36.8,36.9,64.7,,,,2024,,,,1.4955127455246,74.8,72
"College of Charleston",112.90186354576,105.47721933955,0.68617038217302,26–7,26,33,52.4,50.6,26.9,28.3,14.3,16.4,33.5,26.6,69.7,52.6,50.5,34.8,33.8,8.2,10,53.6,42.8,47.1,36.9,70.9,,,,2024,,,,-1.6159427768609,72.2,70.6
"Eastern Illinois",95.61432404478,108.90826347031,0.18285731677499,10–18,10,28,44.8,52,27.2,37.5,15.7,19.7,27.5,28,67.5,43.6,51.1,31.8,35.8,8.7,11,47.8,56.1,29.6,37.1,67.5,,,,2024,,,,-13.097484490558,73.6,72
Buffalo,95.020202322885,114.47907733688,0.10503609528723,3–27,3,30,47.3,53.9,26,28.7,20,15.1,28.3,30.6,70.1,51.6,53.5,27.5,36.5,11,8.1,52.4,53.6,41.4,35.1,69.9,,,,2024,,,,-22.047805352314,71.1,72.4
"Northern Kentucky",102.07553175556,105.06432545379,0.41778155748098,16–15,16,31,50.6,51.3,35.1,28.8,17.3,20.1,29.4,32.6,69.3,52.2,54.5,31.6,31.2,7,9.5,50.8,55.2,33.5,41.6,68.9,,,,2024,,,,-9.5205535962706,71.7,73.2
Valparaiso,99.19725624297,109.48323768078,0.24331269458707,6–25,6,31,46.2,54.5,23.3,30.7,15.9,17.3,25.7,30.3,68.7,45,55,32.1,35.8,9.1,6.2,48.2,54.6,36.3,35.2,68.8,,,,2024,,,,-17.349195487981,72.3,69
Elon,102.25259028352,114.07764392779,0.22123539976496,11–19,11,30,50.6,53.2,32.8,29.1,17.8,15.7,28.7,32.8,67.5,48.8,54.5,35.2,34.2,6.9,10.2,52.1,54.9,43.7,40,68.6,,,,2024,,,,-14.010152364086,70.7,71.8
"Appalachian St.",106.07858067566,98.344763973633,0.70486214275021,25–6,25,31,52.7,45.1,32.3,19.8,15.3,14.6,29.7,27.8,68.6,53.8,43.7,33.6,32.1,14.8,5.7,48.8,41,31.1,32.7,67.7,,,,2024,,,,-1.0434544834753,68.5,69.4
"North Alabama",103.9557756833,112.04819612254,0.29690484182615,13–17,13,30,49.8,51.5,32.9,40.9,14.6,14.2,27,27.8,68.6,47.9,50.6,35.6,35.4,8.1,9.4,40.6,47,34.6,34.8,68.7,,,,2024,,,,-11.971837871106,77.2,71.8
Oklahoma,113.405749267,97.194669132085,0.85494777915941,20–12,20,32,53.1,47.4,37.7,31.1,18.1,16.5,30.1,26.2,68.5,53.9,48.9,34.5,29.9,8.7,10.3,50.9,48,38.5,35.7,68.1,,,,2024,,,,1.1644850623096,74.3,76
"St. John's",118.64812105203,98.24825805841,0.89749014473599,20–13,20,33,50.9,49.5,27.3,34.4,15.7,18.5,38.6,30.3,69.6,50.8,47.9,34.1,35,14.8,7.6,53.4,53.9,32.5,35.9,70.2,,,,2024,,,,0.3150583954812,72.8,74.4
"Long Beach St.",105.41142553704,107.97646853603,0.43131541443151,19–14,19,33,48.9,51.2,38.1,32.6,17.1,18.5,33.3,29.6,71.9,49.7,50,31.3,35.1,12.6,5.9,55.1,59,28.3,43.6,72.4,,,,2024,,,,-8.0539431907616,71,72.4
Samford,112.12396387204,102.73104744796,0.73226465130188,27–5,27,32,56.9,50,36.4,37,18.1,21.7,30.2,32,73.7,55.5,49.5,39.3,33.9,10.7,10.6,57.4,53.5,40.9,40.1,73.6,,,,2024,,,,0.062987102988482,72.6,69.1
"Eastern Washington",110.35898591334,109.7224945698,0.51662332772891,19–11,19,30,57.2,52.8,39.6,33.5,19,16.3,26.4,27.1,70.7,58.7,51,36.8,36.9,9.8,7.9,62.3,51.7,42,41.8,71.4,,,,2024,,,,-4.7173430370539,76.9,74.2
"Kansas St.",107.90306069485,96.034419794956,0.79249907947568,19–14,19,33,50,46.5,38.9,32.6,21.3,15.9,32.5,30.5,68.3,51.5,46.7,32,30.7,10.8,10.8,56.8,52.3,41.1,36.7,68.2,,,,2024,,,,0.36456916691242,72.5,70.3
Pepperdine,105.64683877886,108.29449293175,0.42931327306325,11–20,11,31,50.8,54.7,32.6,33.9,16.4,16.9,28.5,25.9,68.5,49.5,53.4,35.6,38.4,7,6.2,49.9,50.4,32.4,31.6,68.5,,,,2024,,,,-12.121531046362,69.9,72.4
"UC San Diego",110.49744436922,106.30903521145,0.60930322642375,19–11,19,30,52.1,50.3,32.5,29.4,14.3,17,27.5,27.9,66.4,52.3,50.2,34.5,33.7,7.2,11.2,46.9,49.6,41.9,35.1,66.3,,,,2024,,,,-6.166791261554,75.1,71.8
"Grambling St.",97.215721594866,106.5631081603,0.2581211875442,17–14,17,31,48.2,49.1,39.6,33.9,20.5,19,28.1,32.7,66.5,47,48.4,34.1,33.7,8.3,7.9,40.6,55.1,29.8,33.4,65.9,,,,2024,,,,-8.0297439507069,70.6,73.8
"Texas Southern",97.194355275567,106.41932541256,0.26061830838243,15–16,15,31,46.9,48.2,31.5,40.4,18.3,18,30.2,30.8,69.1,47.1,47.9,31.1,32.4,10,9.1,46.5,53.2,38.9,36.1,68.5,,,,2024,,,,-10.608323336341,72.1,70.9
Colorado,117.14746753949,98.143312172962,0.88447985740647,24–10,24,34,55.3,49.3,35.3,28.1,18.1,15.2,32.4,24,69.1,53.6,50.1,39.4,31.9,5.5,9.3,56.1,43.3,30.4,35.3,68.7,,,,2024,,,,1.708531388301,77.8,70.7
VMI,88.116769032679,110.5525326799,0.068591997243761,1–28,1,29,46,54.4,27.6,30.9,21.2,15.1,23.8,30.6,74.6,46.7,54.5,29.7,36.2,6.2,8.5,38,51.3,33.3,38.4,75.7,,,,2024,,,,-22.652995916496,70.2,64.9
Auburn,120.67038408897,92.18961783803,0.95672640887165,27–7,27,34,54.1,43.4,38.2,41,14.9,18.2,32.9,30.3,71,54.9,42.8,35.2,29.8,16,8.6,62,42.8,37.5,33.3,70.8,,,,2024,,,,5.4729524671092,75.2,73.6
"New Orleans",98.461720960587,114.09782741508,0.15512385625616,6–23,6,29,45.5,54.4,39.2,38.7,17.3,19.1,28.4,34.9,72.1,45.5,54.9,30.2,35.5,8.8,9.7,45,54.7,29.3,31.7,72.2,,,,2024,,,,-17.9144467956,70.8,72.5
"Idaho St.",102.40879328691,109.63138530895,0.31351485947381,12–20,12,32,51.1,54.5,33.5,32.6,16.7,18.2,30.3,26.8,64.6,52.6,54.7,32.2,36,9.1,6.4,45.8,47.1,35,30,64.8,,,,2024,,,,-15.342663928287,68.7,74.7
Columbia,106.53683582868,110.05455526651,0.40767574948495,10–14,10,24,52.5,52.8,29.3,28.5,17.8,17,27.9,28.6,69.4,50.2,54.1,37.4,33.9,6.9,11.7,61.8,56.9,38.5,42.2,69.5,,,,2024,,,,-9.855904055503,73.2,73.3
"Western Carolina",107.93108950386,101.93877355405,0.65856070036237,19–10,19,29,51.7,47.2,27.7,32.4,14.7,13.3,29.1,24.2,67.9,49.8,45.5,36.8,33.9,7.1,7.5,40.1,36.6,35.5,31.8,67.8,,,,2024,,,,-5.3244500781975,71.2,70.7
"Eastern Kentucky",106.24043881388,109.46641412038,0.41483837469516,14–14,14,28,50.6,49.8,32,29.5,16.1,13.9,33.1,31,70.2,48.8,45.6,36.1,38.7,14.2,6.2,47.1,48.3,33.6,33.4,69.4,,,,2024,,,,-9.4076257701218,68.4,75.8
Penn,108.55355298091,110.8504207851,0.44009211862574,9–18,9,27,51.9,54,27,26.7,16.7,14,29.1,26.6,66.1,51.2,53.9,35.3,36.1,6.4,9.2,52.9,56.4,43.1,43.7,66.5,,,,2024,,,,-11.203594000534,68.5,71.6
"South Carolina St.",98.301176924386,109.66494001646,0.2213135905298,12–18,12,30,45.7,52.2,36.5,49.2,21.3,21.8,37.7,31,70.1,44.5,53.3,32.3,33.6,9.6,9.7,53.6,57.9,31.9,38.3,69.7,,,,2024,,,,-12.907445532359,69.6,74
Idaho,99.047421497702,110.84846641091,0.21509183490266,9–21,9,30,50.2,53.5,26.7,37.2,17.5,16.6,22.7,28.6,65.6,50.2,53.4,33.5,35.8,9.1,10.9,48.9,53.2,41,38.5,65.8,,,,2024,,,,-16.651143261034,74.1,73.1
"Stony Brook",106.02291091662,106.33752502754,0.49148213537856,19–15,19,34,50.3,50,29.2,27.4,15.1,15.2,26.6,29.3,67.4,48.6,48.4,35.5,34.8,9,6.5,45.8,57.5,36.8,42.3,68.3,,,,2024,,,,-7.8542432590019,74.4,69.2
Evansville,101.46258582867,105.37838476513,0.39281963696615,15–17,15,32,50,52.8,29,27.9,16.4,16.9,21.6,25.5,69.3,49.8,52,33.7,35.9,9.2,8.2,50.4,54.8,34.8,43.5,69.6,,,,2024,,,,-9.002623537585,72.7,74
"Saint Peter's",97.258186189834,100.55034502968,0.40544499762163,18–13,18,31,45,46.6,38.1,42.3,19.6,20.3,35.1,29.4,65.4,42.4,46.4,33.9,31.5,12.8,10.6,49,49.7,31.1,34.5,65,,,,2024,,,,-8.7721881680998,71.9,70.5
Virginia,104.74446480253,91.987943171834,0.81659722553008,23–10,23,33,49.3,46.2,25.1,25.7,13.2,19.3,26,28.1,61.3,46.8,46.6,36.3,30.4,15.9,8.7,63.4,52.1,32.7,39.9,61,,,,2024,,,,1.2393351914124,63.7,75
UCF,106.02323016929,93.985799407501,0.79993961571353,17–15,17,32,47.7,47.5,37.2,39,18,20.3,32.9,27.3,69.2,47.4,45.9,32.1,33.3,15.4,9.2,46.8,58.2,35.8,39.3,69.4,,,,2024,,,,-2.4247382323998,70.7,72.6
Drexel,106.85301447008,102.83475971668,0.60845055149171,19–12,19,31,50.6,47.8,30,26.7,16.5,13.1,33.6,24.5,65.3,50.3,48.2,34.1,31.4,10.2,8,46.1,43.8,33.2,35.4,65.5,,,,2024,,,,-6.5565397098453,72.4,70.6
"Charleston Southern",94.94044801355,108.03970211827,0.18446827788577,7–20,7,27,45.2,50.9,31.2,33.5,18.1,13.4,27,29,67.6,44.1,52.3,31.4,31.9,7.4,8.2,40.7,44.5,35.9,31.5,67.7,,,,2024,,,,-14.076446595541,73.2,70.8
"Northern Iowa",109.17608683754,102.529214099,0.67312742373525,18–14,18,32,51.6,52.2,37.4,30.5,15.2,16.5,23.9,22.5,67.6,51.9,52,34.1,35,7.4,8.5,48.4,45.4,36.8,41.1,67.5,,,,2024,,,,-5.0343735816541,71.4,77
"South Carolina",114.20468088628,99.234143718077,0.83422429425459,26–7,26,33,50.8,48,31.8,30.8,15.5,14.9,33.1,28,64.7,51.1,46.8,33.5,33.6,8.2,13.4,60.2,47.3,41,31.2,64,,,,2024,,,,4.7460564982811,71.4,73
Lamar,102.62322812617,108.87512590352,0.33624370902487,17–14,17,31,50.9,49.2,33.2,39.2,18,19.3,33.1,31.9,69.9,50.2,48.8,34.8,33.3,10.4,7.5,59.4,58,35.3,39.6,69.3,,,,2024,,,,-9.8012590436892,73.2,70.6
Kentucky,122.63846650848,102.16800454805,0.89091823732091,23–9,23,32,57.4,49.5,30.4,33.4,14.2,16,28.9,30.2,74.1,54.7,49.8,41.2,32.6,16.1,8.9,54.6,51.9,37.3,39.9,73.5,,,,2024,,,,2.8580050852372,77.3,72
Lafayette,92.848922442322,105.76434549754,0.18276022540223,10–21,10,31,46.9,48.5,23.9,31.5,17.5,17.4,24.2,29.1,65.3,47,46.6,31.2,34.3,12.5,9.1,56.6,51.9,40,38.5,66.2,,,,2024,,,,-16.919960335946,68.2,73.7
"North Carolina Central",103.21230932759,111.42873235839,0.29299823778553,14–13,14,27,49.8,49,40.4,37.1,17.8,18.1,31.3,33.7,67.2,49.8,51.5,33.2,29.7,6.7,10,45.4,52.7,37.9,36.7,67.4,,,,2024,,,,-9.5466792247502,69.7,72.4
Wisconsin,120.01127038372,98.835361667302,0.90313006419112,22–13,22,35,52.4,52.2,33.5,33.2,14.6,16.9,30.5,24.5,65.8,52.6,50.4,34.8,37.1,4.5,10.7,47.7,47.2,35.4,34.4,66,,,,2024,,,,3.3237831806584,75.9,72.5
Alabama,125.66569738058,101.46033853262,0.92132649212847,21–11,21,32,56.3,49.9,35.2,39.6,16,15.6,34.9,29.9,74.2,57.6,51.1,36.5,31.9,10.2,12.5,51.5,45.1,46.8,36.7,73.5,,,,2024,,,,3.4368665026413,78.4,74.3
"Tennessee Tech",94.731171587934,113.19107650815,0.11431600891644,7–21,7,28,49,52.5,31,24.6,17.8,15.4,18.9,28.1,66.9,49.2,52.7,32.3,34.8,7.1,9.5,46.8,54.7,34.1,37.7,66.6,,,,2024,,,,-17.245300847509,71.4,78.2
NJIT,97.745914376993,113.39013515297,0.15351107062297,6–21,6,27,44.6,52.4,31.2,39.7,16.4,16.6,28.3,32.9,68.3,44.7,52.3,29.6,35,8.8,9.9,43,53.8,39.2,35.8,67.4,,,,2024,,,,-16.715166550469,70.7,69.6
IUPUI,92.475669266183,116.94896188396,0.062966955398459,3–26,3,29,46.5,58.2,33.2,33.4,21.3,18.5,30,35.5,68.6,49.5,59,24.7,38,6,7.7,42.4,55.3,24.3,37.5,68.3,,,,2024,,,,-21.58127236914,72.3,73.5
